ENSEMBL,Symbol,NPYWT_ZT0_dup1,NPYWT_ZT4_dup1,NPYWT_ZT8_dup1,NPYWT_ZT12_dup1,NPYWT_ZT16_dup1,NPYWT_ZT20_dup1,NPYWT_ZT0_dup2,NPYWT_ZT4_dup2,NPYWT_ZT8_dup2,NPYWT_ZT12_dup2,NPYWT_ZT16_dup2,NPYWT_ZT20_dup2,NPYKO_ZT0_dup1,NPYKO_ZT4_dup1,NPYKO_ZT8_dup1,NPYKO_ZT12_dup1,NPYKO_ZT16_dup1,NPYKO_ZT20_dup1,NPYKO_ZT0_dup2,NPYKO_ZT4_dup2,NPYKO_ZT8_dup2,NPYKO_ZT12_dup2,NPYKO_ZT16_dup2,NPYKO_ZT20_dup2
ENSMUSG00000004895,Prcc,3.008679001,2.767006343,2.866117575,2.270194435,2.689464241,3.039197757,3.791878014,2.725549682,3.473840326,2.569166749,3.142030841,3.841338369,2.491524356,3.057681342,2.880513598,3.399060542,3.385369907,3.323815924,2.812140015,3.477144481,2.644139538,3.529572726,2.641498751,3.18183809
ENSMUSG00000038151,Prdm1,9.08881804,9.111390618,8.8346584,9.279253779,9.380690908,9.323751539,9.2198455,8.95700517,9.123244412,9.016647073,9.547994752,9.230681311,9.103120345,9.261645149,9.090821259,9.298606127,9.305269246,9.283876173,9.16989461,8.872626922,9.074296447,9.114318346,9.3787727,9.153360555
ENSMUSG00000042496,Prdm10,9.72171394,10.12234085,10.00354805,9.548218044,9.52207712,9.536029754,9.900185708,9.672551763,9.938993141,10.00362758,9.470491365,9.576258023,9.606312349,9.897083024,9.875124107,9.758205779,9.565698334,9.829471535,9.633660545,10.13425793,9.864885611,10.00207042,9.404457095,9.735555499
ENSMUSG00000075028,Prdm11,6.868286984,6.864276098,6.974974464,7.1902644,7.347367572,7.268601982,6.740354258,7.104787953,7.088082109,7.36090077,7.048261709,7.211073555,6.727696134,6.767675033,6.92544641,7.183335067,7.268623511,6.775909285,6.929614012,6.764778464,6.868185716,7.004321192,7.441987252,7.42498373
ENSMUSG00000014039,Prdm15,5.616853939,5.035272114,5.431274709,5.831122575,5.071736809,4.990778353,5.303090525,4.855269114,5.472385727,5.401565835,5.236516882,5.160489106,5.198495509,4.945026254,5.205070024,5.569269331,5.057208715,5.069210064,4.978047286,4.871680012,4.741013384,5.927362548,5.250132952,5.633952641
ENSMUSG00000039410,Prdm16,6.926640592,6.588481704,7.075259184,6.640271706,6.777198071,6.400470614,7.578127644,6.899825702,7.119001072,6.908875083,6.680691195,7.043883274,6.68581657,7.084415756,5.614471353,6.285340566,7.145338863,6.98561427,7.493704068,6.633572111,7.189002722,7.379835447,7.300649058,6.589127593
ENSMUSG00000057637,Prdm2,8.625250671,8.494592743,8.491874518,8.397229166,7.482396547,8.6206924,8.567468405,8.326070966,8.837888211,7.977364838,8.211051147,8.472043752,8.597671512,8.003437661,8.939320638,8.43368006,8.240034768,8.525203896,8.701525177,8.410562725,8.859037055,7.698298891,8.135785904,8.413414649
ENSMUSG00000035529,Prdm4,5.938919767,5.718130978,5.510916804,5.952661834,5.671017715,5.936049672,6.015492385,5.768747296,5.687437254,5.867882642,5.872283075,5.920887773,5.654668831,5.690438282,5.514306957,5.678819351,5.866062822,5.882147201,5.723432924,5.643848182,5.675877503,5.42795492,5.827279594,5.790504035
ENSMUSG00000069378,Prdm6,5.107095984,5.471746763,5.073128829,5.447922154,5.432384047,4.95536049,5.103674375,5.268114373,4.918503102,5.275191449,6.003745384,5.397086144,5.300777899,5.490806819,5.544253009,5.796372102,5.726902048,4.966733027,5.525205991,5.243998532,5.224907732,5.431015609,5.322798728,5.11101413
ENSMUSG00000051977,Prdm9,4.207327852,3.4808804,3.609894898,4.635189482,3.279589782,4.375556421,3.674214624,4.25683807,4.112555411,3.646138448,3.846355575,3.7463127,4.51480122,2.966032216,3.676522197,4.940513158,3.979157515,4.031102688,4.003983138,4.596724688,3.236200288,3.486165438,3.771252204,3.628742351
ENSMUSG00000005161,Prdx2,5.327938616,5.901284957,5.455409657,5.084156677,5.499519072,5.384969454,6.489228205,6.085326362,6.317045029,4.181990205,5.6175001,5.55244151,5.54933112,4.974484082,5.92831127,5.357371392,4.770148271,5.550495229,5.408197457,4.934849456,5.280106425,4.131804244,5.163391874,4.991355506
ENSMUSG00000025289,Prdx4,2.461277554,2.334858332,2.480053151,2.424168904,2.275673779,2.503109836,2.696294031,2.86597184,2.429957942,2.598978092,2.457459711,2.637747026,2.347540681,2.728061358,2.45487566,2.848143213,2.453239937,2.550593031,2.548876891,2.635734261,2.430820321,2.711839477,2.521424189,2.508716844
ENSMUSG00000024953,Prdx5,1.665242273,1.831191704,2.364612669,2.499447039,2.599056822,2.935803611,1.902882891,3.282137307,2.268097543,1.875056979,2.713051843,1.717387539,2.187234049,2.809079842,4.223560592,2.123654932,2.53238334,2.933003448,2.379605631,2.028051869,2.710775189,1.951906639,2.097138182,1.715769432
ENSMUSG00000045302,Preb,2.547798507,2.40155885,2.34430649,2.277887572,2.041328105,2.484184234,2.394739642,2.520712037,2.754552997,2.368594688,2.474747737,2.745276585,2.336868802,3.048162983,2.5429083,2.538299145,2.430731682,2.308476357,2.64645092,2.336868802,2.220936836,2.696788443,2.664446527,2.522652061
ENSMUSG00000039621,Prex1,7.868373552,7.598715085,7.925743487,7.777482254,8.154454101,7.932286891,7.552613291,7.554465107,8.045579116,7.841788404,8.171608365,8.285438875,8.286704751,7.637039836,8.128037256,8.061307734,7.97932525,7.924372299,7.900303929,7.649995602,7.638692234,7.204107609,8.013142411,8.048922787
ENSMUSG00000031145,Prickle3,4.176304391,4.57191527,4.217378152,4.789031613,5.412237932,4.583226048,4.323893998,4.010374527,4.307127231,5.430576008,4.695254213,3.937648998,3.705078384,4.116314763,3.994945615,4.560525185,4.169343381,4.663436988,4.108558729,3.907188028,4.374587289,4.610164641,4.816193674,4.539496037
ENSMUSG00000096549,Prickle4,5.809330608,5.670490537,6.071393796,5.28036097,5.832058473,6.073717139,5.544133832,5.734986083,5.749578041,6.21734419,5.832690652,5.87051885,6.122694313,5.947223061,5.766719129,6.157434058,6.327783022,6.171114943,6.251436005,5.263542405,5.889428628,6.23886187,6.191366189,6.108726864
ENSMUSG00000026134,Prim2,4.178966289,4.11700032,4.107079604,4.160925549,4.554910576,4.941058572,3.746199186,4.197262993,4.648315272,4.519997317,4.514089316,4.501640986,4.482282323,4.869267666,4.391038744,4.455171408,4.401445494,4.775591115,4.364921177,4.830728121,4.297656428,4.485389528,4.338944029,4.22089877
ENSMUSG00000041669,Prima1,4.052279201,3.936427249,4.07193827,4.097667261,4.011537416,3.99895738,3.743305931,3.907417216,3.760228756,4.052674229,4.038512486,4.02765351,3.877126671,4.074868929,3.96035822,3.919279625,4.158675309,4.079835943,3.946890818,3.858188628,3.95424593,4.234300721,4.108386609,3.816585527
ENSMUSG00000038205,Prkab2,7.936554918,8.044049236,8.034775156,7.572347025,7.882774606,7.930099229,8.304858855,7.490480113,8.132951626,8.004293679,8.253587372,7.729187225,7.916812994,7.98056176,7.985810247,7.947258289,8.255323206,7.994055244,7.936247259,7.731615839,7.818774476,7.938895795,7.830802584,7.965700758
ENSMUSG00000005034,Prkacb,3.987038045,3.297704157,3.750475931,3.089560903,3.872051558,2.596498716,3.356855751,3.333812116,3.207936562,4.305456035,4.092528494,3.04092163,3.453551402,4.274161322,4.075094576,4.334020966,3.37283931,4.260424058,4.012585117,3.298685712,2.962132489,3.610856183,3.362193146,3.552647084
ENSMUSG00000028944,Prkag2,4.874631086,5.344436173,4.681136943,5.717487828,5.28148013,4.846866757,5.167342362,4.52738877,5.116220152,5.058367208,5.431593148,4.815623804,4.519783328,4.81023275,4.859843933,5.435922233,4.977825969,5.02471561,5.000618451,5.143160479,4.814581381,5.330187884,5.145551979,5.13633465
ENSMUSG00000006542,Prkag3,6.782630553,6.64405247,7.304665628,4.323108806,6.935325444,6.75784919,7.282442332,7.357671691,7.009980922,6.762285991,6.49806902,6.723562284,7.271979063,7.391718517,6.999213885,6.44730819,6.429285762,7.204296657,7.347003614,7.831921181,7.400995581,6.606915044,6.617361269,6.439018113
ENSMUSG00000020612,Prkar1a,4.812279851,4.487746344,5.006094846,4.926763845,4.61248096,4.31686935,4.714393692,4.543618506,4.838577748,4.751003724,4.67986148,4.578862328,4.760601023,5.390378742,4.762678554,4.584817681,4.807711724,4.453986108,4.930607929,5.017677439,4.639598062,4.859957167,4.528224609,4.780720365
ENSMUSG00000025855,Prkar1b,6.530294882,6.466715178,6.385495486,6.431358522,6.120860456,6.732923666,6.742746772,6.422656585,5.940638107,6.018421142,6.079414353,6.341568519,6.217736248,6.044806495,6.045289263,6.481355561,6.486722299,6.313902796,5.783625775,6.118464159,6.032534319,5.534014201,6.443484188,6.496835476
ENSMUSG00000032601,Prkar2a,2.697497602,2.182200715,2.177562352,2.380365404,2.239926588,2.604257499,2.706452082,2.531376582,2.9045566,2.26107451,3.094036697,2.377495379,2.452163747,2.10772173,3.202988196,2.073960687,2.294452014,2.62254424,2.009843405,2.671131915,2.714992138,2.400401144,2.060850849,2.125319133
ENSMUSG00000050965,Prkca,3.504366,3.014076575,3.111313337,2.449516171,2.235094116,2.948458201,2.807926925,3.350609037,3.690111356,3.051987447,2.562816724,2.742885063,3.698399112,2.678112933,2.369286868,2.978356299,2.651217571,2.523588926,3.624806248,2.873034742,2.835972936,3.451942437,2.817575389,3.5371191
ENSMUSG00000052889,Prkcb,3.440194544,4.25227735,3.397634428,3.796789378,4.218554674,3.779502867,3.730056635,3.135487136,4.677486163,4.658233285,3.683190704,4.788881914,4.109313799,3.946658999,3.617301938,3.244100325,3.450732873,4.605512377,3.246800403,4.937624186,2.935933371,4.566355262,2.887686509,4.105827077
ENSMUSG00000078816,Prkcg,7.385260809,6.347493357,6.954839245,5.445400119,6.150870798,6.645854467,7.373346076,7.104741376,6.963053346,6.661378211,5.625106706,6.977435703,7.271979063,6.604446077,6.849835913,6.774417305,6.598875405,6.611225595,7.071161343,6.782084455,6.439018113,7.153689896,6.567529314,6.410328776
ENSMUSG00000021108,Prkch,5.917218916,5.091515393,5.442640759,3.386035407,4.94409002,5.838527368,5.598061092,6.103575009,5.471366278,4.769520414,6.300982903,4.949877596,5.242252467,5.543774074,6.425094572,5.629969695,5.26894986,5.275143123,5.457756509,5.988054761,4.617600623,6.757293629,5.738561972,6.103575009
ENSMUSG00000037643,Prkci,3.425048628,2.802427876,2.746382621,2.909301703,3.678371567,2.65880539,3.006275105,2.443873375,2.25662727,3.177243002,2.943405132,2.12488544,3.031336159,2.692770936,2.672972797,3.245286073,3.357129284,3.836298765,2.912969514,3.565778772,2.819210168,2.245170813,2.819488548,3.281712818
ENSMUSG00000026778,Prkcq,5.336799299,4.631746778,5.151087458,4.857313672,5.653060024,4.684048971,4.877159423,4.860613363,5.428451334,5.260265574,5.030271672,4.562507347,4.924390257,4.470643622,5.106006524,5.403970834,5.498354271,5.215348793,5.552166417,5.026599452,4.908155522,5.472462046,5.604998023,5.174494204
ENSMUSG00000029053,Prkcz,7.176853652,7.050534228,7.133498631,7.087159334,7.15622158,7.175905746,7.300466611,7.592232138,7.335318974,7.22062789,6.924861681,7.441449831,7.180395989,7.262673966,7.382109772,7.334081293,7.492278006,7.134794586,7.341401495,7.378578161,7.332830578,7.472392267,7.229285318,7.184054426
ENSMUSG00000041187,Prkd2,7.936472693,7.732542411,8.218629133,8.207284148,8.441790286,7.677521909,8.075774732,8.362186129,8.291808918,8.11663129,8.044923772,7.875576982,7.878517565,8.800539524,7.945035684,7.869677772,8.163089122,7.66217183,7.804487763,8.394521027,8.199534641,7.810391298,8.341394015,7.90521814
ENSMUSG00000024070,Prkd3,5.124051566,5.782789492,5.999427861,5.70050466,5.0419724,5.418319297,6.05098575,5.560026217,5.361364077,5.159521724,5.80556528,6.529361251,6.36438269,5.42149318,5.717793648,5.833262812,5.776930862,5.080925495,5.007325291,4.914939283,5.250056909,4.599343993,5.833334403,5.830893016
ENSMUSG00000052920,Prkg1,3.05859735,2.442389546,2.600746162,2.525530671,2.566923537,2.747175555,2.06733553,2.102718062,2.327559678,2.511612311,3.63909449,3.115989765,2.142824415,2.22236576,3.49419541,2.353131643,2.33468315,2.465539556,2.291623774,2.849254371,1.822388559,2.841602841,2.494927166,2.694678418
ENSMUSG00000002731,Prkra,4.13308764,4.347921763,4.779817343,5.754266628,5.207222751,3.417360771,4.358962943,3.905468841,3.898694289,3.915895279,4.008012662,5.079384702,4.166732885,4.51357019,3.695679567,4.917083269,4.937131594,4.519132002,4.225073751,4.28748104,4.662186751,4.677345337,3.881717967,4.459758184
ENSMUSG00000039737,Prkrip1,7.060392657,7.204704218,7.464656882,6.9817226,6.477978496,6.507349705,6.812351972,6.554797659,6.973614406,6.64705455,7.487949385,6.999213885,6.906553198,6.5270381,7.125123501,5.958397335,6.662565454,6.800536778,5.805604207,7.005309472,6.701783841,7.385979761,6.736586016,6.551597112
ENSMUSG00000035725,Prkx,4.976832768,5.60892458,5.009553154,4.961103199,5.089100535,5.146754818,5.123905722,4.73880447,4.972268214,5.065061313,5.070227577,5.253220323,5.327636287,5.293955441,5.551073687,5.33496624,5.200424475,5.327164394,5.537756867,5.389671829,4.727659756,5.169985139,5.236513476,5.052316729
ENSMUSG00000062551,Prl2c1,3.151215951,3.094451175,3.15518994,3.113315159,3.199075707,3.365373196,3.065999272,3.134129511,3.219968651,3.045422096,3.142230027,3.152866198,3.167357485,3.394562335,3.087478525,3.038609083,3.113732325,2.950716018,3.160346701,3.149720893,3.036898153,3.185966925,2.958907889,3.032503463
ENSMUSG00000055360,Prl2c5,9.823389701,9.886576232,9.654279549,9.66990685,9.81570856,9.666027122,9.67212969,9.874876945,9.457648726,9.831992782,9.700695387,9.727020235,9.622654521,10.07297082,9.768233154,9.919475405,9.511673463,9.402530624,9.745885958,9.564256037,9.798745197,8.267593137,9.740889858,9.694871326
ENSMUSG00000038883,Prl3a1,2.874979261,2.911887751,2.592640936,2.720001083,2.793304515,2.864714539,3.111781237,2.775035453,2.554390441,3.042928008,3.302956278,2.788798229,3.280947845,3.149310322,3.06261932,2.656121308,2.739763057,3.079725728,2.925579693,2.949954654,2.824455771,2.638085416,3.022617586,2.914604584
ENSMUSG00000062737,Prl3d2,6.547104384,5.091515393,6.263916076,5.879936527,5.741905272,5.476636285,4.998296002,5.347412902,5.790500227,6.584540742,1.908453778,5.034952201,5.652791976,4.33619334,5.250149097,5.980458288,5.614103378,3.497289808,4.777806249,5.543774074,7.175893205,5.018491826,6.194204649,6.137271014
ENSMUSG00000069259,Prl6a1,2.475519077,2.391733609,2.498829502,2.306399696,2.364887037,2.396754665,2.516663961,2.321744834,2.356781468,2.305090153,2.376637312,2.395544795,2.320853101,2.365952529,2.5002784,2.540427274,2.326605128,2.35964289,2.374596165,2.309312154,2.407090243,2.527406645,2.32747833,2.204463851
ENSMUSG00000006488,Prl7a1,6.966902682,6.994218276,6.773318664,7.036155062,6.789711074,5.866788631,6.826721423,6.181593414,6.547692559,5.734464136,6.72851939,6.659243159,6.935325444,6.5270381,6.449467663,6.728663273,6.780924647,7.240632386,7.109364322,6.795675262,6.469524163,7.123364821,6.34817426,6.845894009
ENSMUSG00000046899,Prl7a2,2.834196302,3.291288957,3.007490476,2.767445611,2.823777527,2.689129669,2.878482682,2.872067202,2.747158959,3.031706421,2.875135795,3.021682743,2.879499006,2.908528338,3.03118482,2.897246483,2.932362758,2.939066472,3.017454191,2.950961531,2.761166388,2.509462893,2.808787838,2.758867511
ENSMUSG00000019756,Prl8a1,5.243452001,4.686730258,5.390111289,5.56907345,5.249230641,5.132198238,5.375996729,5.174273965,5.397709456,5.578638361,5.085719795,5.563539267,5.286328463,5.684238902,5.25171767,5.671460928,4.774261193,5.249364346,5.600432592,5.623568397,5.442789456,5.291655779,5.544947538,5.359956579
ENSMUSG00000005268,Prlr,4.00113587,4.550756974,4.765924143,4.511595447,4.618535762,4.417339667,4.239188614,4.412167898,4.447832298,4.398068072,4.654010728,4.670112887,4.470566789,4.134621525,4.238798934,4.256862992,4.34804694,4.046896161,4.951669627,4.441370786,4.186089636,4.196447139,4.942745049,4.444654963
ENSMUSG00000022501,Prm1,4.475286502,3.452074911,4.697641177,3.238296217,3.38826055,3.736807051,3.499552185,3.359974984,4.254505536,3.933873067,4.999583967,4.851685479,4.695244086,4.629558035,5.311185764,3.398685737,3.771455466,4.397743564,3.532097487,5.636884325,4.69240497,4.727543801,4.564499908,4.22264465
ENSMUSG00000109324,Prmt1,5.338176816,4.910314645,5.226534635,5.039148207,5.648614391,5.90404425,5.826462606,5.293140306,5.692928151,5.342615215,4.916062999,5.658563358,5.090105682,6.022344257,5.030780476,5.267297922,5.015119564,4.587496133,6.011495158,5.560892872,5.222349336,4.143150812,5.719449797,5.356679922
ENSMUSG00000020230,Prmt2,2.80491504,3.536251989,3.281520209,3.102612072,3.522150288,3.349650397,3.66961389,3.350102739,3.079586091,4.458697127,3.892342975,3.191260432,3.643078948,3.482310251,3.610796062,3.715845403,3.189578866,4.150303239,3.774806056,4.322850775,3.53551679,2.717740484,3.885740782,3.653260392
ENSMUSG00000030505,Prmt3,5.357900745,4.753534335,5.560635665,5.910830661,5.778349644,5.37143033,5.208774527,5.886740355,4.938523762,5.29395987,5.749756773,5.273675595,5.539080839,5.269057779,4.904893907,5.424767559,5.440244049,5.363711447,5.705853531,5.146615397,4.950647645,5.440594562,5.317588679,6.038450835
ENSMUSG00000023110,Prmt5,2.874979261,3.257622311,2.199755052,3.826318792,2.304070768,4.223560592,2.140300657,2.548292134,3.515700811,2.658611953,2.085077544,4.341295726,2.576821207,2.747057258,4.07347998,1.899258568,2.639266273,2.304070768,2.866687533,2.576821207,3.515700811,2.548292134,3.105298214,3.18183809
ENSMUSG00000060098,Prmt7,8.236278651,8.428242656,8.389510625,9.073954818,8.768780712,8.549034821,8.595619049,8.854521241,8.45965814,9.057238887,8.310106527,8.488229546,8.274053223,8.558791631,8.927077495,8.598723514,8.592819308,8.9520528,8.33209746,8.612995402,8.304793655,8.657962463,8.800943911,8.642025593
ENSMUSG00000030350,Prmt8,8.420719331,8.976603089,7.986393524,5.416148983,5.55532351,8.426321816,9.049602016,8.026829226,6.429285762,6.601972878,6.828309229,7.418670142,8.716151613,6.861772692,6.156780627,4.18224752,5.023952305,8.309159234,9.007532676,7.464316529,7.495630727,4.934359175,6.642248219,7.631276065
ENSMUSG00000027338,Prnd,6.259215021,7.131996913,6.653637219,6.195435564,6.410328776,6.427191689,6.190094,5.527031971,6.07354334,6.41526752,6.457604242,5.56297113,6.771118868,6.773318664,7.118217184,6.84879325,6.712714157,5.764196962,6.509330679,6.54774706,5.822698245,6.067281748,6.129564418,6.103575009
ENSMUSG00000024386,Proc,2.014847589,2.299021574,2.049544285,2.045042781,2.138398736,1.998454412,2.230821525,2.293168525,2.195037362,2.190806035,2.115530985,2.161439804,2.083161672,2.211635141,2.076140512,2.078986866,2.357673551,2.175948628,2.35820928,2.061941554,2.195573061,2.874681294,2.479605922,2.268097543
ENSMUSG00000044122,Proca1,4.80150088,4.811506561,4.945726303,4.883593611,5.13068468,4.912400191,4.557086996,4.712035608,4.733744049,4.804656506,4.7539109,4.467648041,4.384031701,4.821023663,4.528022241,4.708869317,4.4046813,4.904350181,4.288517075,4.768957924,4.605281653,4.830623001,4.509631261,4.486933523
ENSMUSG00000003526,Prodh,4.699936625,3.752620005,4.879665637,4.276086779,4.477180737,4.669718467,4.300578069,4.470984204,4.455846259,4.595604585,4.232530774,4.295813501,4.586421904,4.680112865,4.574207969,4.870039825,4.748042736,4.680920706,4.459674756,4.757251828,4.590283971,3.95810035,4.898239347,4.828692624
ENSMUSG00000036892,Prodh2,2.893326845,3.03092662,2.658227889,2.720626125,2.928663961,2.743566243,3.535156327,2.705475634,2.839224674,3.007493054,3.190311364,2.956499684,2.873651427,3.429844179,2.975169993,2.846514489,3.004171678,2.688698023,2.89149747,3.287155849,2.442102327,2.701677011,3.077588995,2.857361499
ENSMUSG00000050558,Prokr2,4.827227417,3.3941552,4.434097904,5.416148983,4.356929292,4.163273575,5.290275498,4.233613645,3.755232665,4.963228926,4.858121873,3.968643624,2.966740173,4.33619334,3.550195904,3.661971942,4.047324086,3.166296984,3.659297646,3.266734862,5.091515393,4.449325047,3.7769897,4.131930001
ENSMUSG00000029086,Prom1,3.451293719,3.341744102,3.04776779,3.87929382,3.494161027,3.531072399,3.136005072,3.337778808,3.367870917,3.390293009,3.638795389,3.55437582,3.530233898,3.358413843,3.542790837,3.223973408,3.388840047,3.61550046,3.503223118,3.439107744,3.770210436,3.325474078,3.406681525,3.624800801
ENSMUSG00000027376,Prom2,5.494074363,4.959399938,5.30097035,4.951740334,5.176192862,4.769520414,5.364782125,6.082441588,5.242252467,6.485377546,5.692810587,5.187763578,6.043785315,4.959399938,5.509987375,6.107939334,5.131232534,5.096777962,5.833280085,4.722149993,4.96132842,6.314641106,5.387917716,5.023952305
ENSMUSG00000044542,Prop1,3.926907638,3.8834427,4.531358569,4.552480498,3.71607357,4.362189796,4.794230723,4.514269991,4.207123756,3.948530049,4.900869573,4.21790768,4.416879394,4.390518647,4.533557994,3.764055511,5.095020645,5.395352366,4.126140054,3.788733973,3.804522392,4.202324023,4.607227313,4.383127486
ENSMUSG00000022912,Pros1,3.379627863,3.743856386,3.955699668,3.711821144,3.68208299,4.343592716,3.69829936,3.477463279,3.795303754,3.644750964,3.423548794,4.560140365,4.52915549,3.552581483,3.498676439,4.058398398,3.82988305,4.489750957,3.664879204,3.859589235,3.976090235,3.743856386,3.7769897,4.012474204
ENSMUSG00000031445,Proz,8.503051613,7.837713742,8.550638827,7.754143294,7.55245346,7.774327647,7.381660664,7.643353126,7.394757972,6.804306664,7.436477855,7.981407103,8.167068207,6.910556063,6.887894094,7.12555405,7.505919552,7.653539732,7.890853636,7.694742829,7.816804087,6.178521477,6.92793918,7.76468545
ENSMUSG00000039449,Prpf18,3.441760651,3.26395344,3.482846663,4.377169911,4.072700369,3.711383353,3.530833427,3.708614048,3.980778818,3.647420408,3.31107849,3.700073443,3.776832852,3.616464015,3.844832098,3.699003111,3.697318462,3.654702037,3.474200429,3.612052518,3.699707808,3.470247366,3.800476866,3.680481696
ENSMUSG00000024735,Prpf19,7.13670346,6.347493357,6.107939334,6.174365833,5.741905272,6.025445707,6.267821875,6.156780627,6.025445707,5.053071122,5.899201846,6.294870881,5.764196962,5.764196962,6.23308178,6.788080189,5.167884117,5.850036663,5.418959201,6.676736691,6.321422022,5.176192862,6.289501499,7.306565498
ENSMUSG00000015748,Prpf3,2.640205418,2.76533575,2.658662357,2.764047223,2.681782512,2.671527173,2.631399401,2.642515928,2.626167131,2.861777178,2.603918648,2.804686087,2.637900682,2.507443361,2.82561442,3.059656213,2.655962811,2.515132326,2.935596499,2.600621677,2.84678352,2.713837419,2.903966144,2.688380472
ENSMUSG00000063800,Prpf38a,4.093367941,4.103480195,4.314553623,4.508203329,4.302494913,4.287051938,4.523930862,4.640302356,4.547806067,4.578218668,4.479844794,4.681814488,4.406519688,4.755924752,4.759271455,4.778182892,4.281025714,4.588245133,4.543901679,3.967999272,3.988084885,5.015097332,4.044015159,4.390876928
ENSMUSG00000027881,Prpf38b,4.101881755,4.808813961,4.297428953,4.036462127,3.856599766,4.528718553,4.216628907,4.174008013,4.250588478,4.49769053,3.869631365,4.662799419,4.098530152,4.357819841,4.489059881,4.332099943,4.779798275,4.759233448,4.643013487,4.36539373,4.826857742,4.224769609,4.338255393,4.631082142
ENSMUSG00000066148,Prpf4,3.693812083,3.38290939,3.042100246,3.424806463,2.574592297,4.01511676,3.193597427,3.522828742,3.157074077,2.680958189,3.455010655,3.948506005,3.42888052,3.690211765,3.328561,3.573007253,2.932671764,3.325646123,2.858203241,4.226906944,3.122666304,2.827552594,3.826601281,3.428836031
ENSMUSG00000061136,Prpf40a,7.469136812,7.528478179,7.401665081,7.178233459,7.414422211,7.283610639,7.232078847,7.535141769,7.23720308,7.420658648,7.352521948,7.205138768,7.377082072,7.010871621,7.414810464,7.056898088,7.258885261,7.390940298,7.4303485,7.376421533,7.484285099,6.797988154,7.332123692,7.115868853
ENSMUSG00000023007,Prpf40b,3.182063488,3.956028173,3.404585518,3.306633419,3.121773017,3.182540087,3.354348725,3.214249137,3.49492437,3.229256284,3.554285488,3.267588507,3.310141686,3.797383904,3.192159533,3.239491511,3.254227324,3.805692753,3.253752058,3.323467091,3.148483835,3.056264252,3.574307835,3.449403872
ENSMUSG00000002455,Prpf6,7.184597083,6.747816215,8.323679032,8.162669632,7.991598973,7.961528446,6.995449914,7.186249027,8.148122018,7.722900448,7.928105406,7.144796959,6.679671592,7.598774146,7.447540126,8.067731596,8.454526622,8.051509538,7.630366197,7.608663434,7.426378874,7.767998611,7.514492668,7.944059625
ENSMUSG00000079104,Prps1l3,6.046521346,6.258612876,6.097960686,6.19451579,6.013398712,6.083934209,5.665346161,5.964938183,5.978552903,5.734295177,5.932705815,6.135220348,6.013792661,5.99464251,6.012767134,6.068407315,6.093926767,5.95238318,5.848449703,5.588477396,5.910302366,6.284863626,5.914419865,5.931739034
ENSMUSG00000025742,Prps2,2.751884418,2.412397759,2.686392839,2.757386863,3.166296984,2.584680298,2.852163416,3.673179073,2.748343816,2.430731682,2.933841431,2.53238334,2.533777657,2.640209959,3.06898908,2.761467658,3.259092959,2.897389574,2.506615837,2.650637692,2.769811252,2.442121107,3.436753751,3.382504958
ENSMUSG00000015869,Prpsap1,4.490538999,4.523235922,4.611325834,4.790374656,4.649531585,4.217924828,4.453359007,4.545644178,4.821741044,4.230556713,4.496025271,4.767400833,4.365668209,3.998157808,4.857361642,4.056456304,4.830038347,4.85555167,4.186031939,4.192322178,4.584719829,4.895515524,4.629936538,4.193921814
ENSMUSG00000020528,Prpsap2,7.830073205,8.184942796,7.895405265,8.428766078,8.738982624,8.242047985,7.301620623,7.792878812,8.159099033,7.722900448,8.223061796,8.224268344,8.092608844,8.613993002,7.997961915,8.714650009,8.304223256,7.974373131,7.832184984,8.34758936,8.092829041,8.910058857,7.82928049,8.495243208
ENSMUSG00000023048,Prr13,8.476463804,8.734050004,8.915297622,8.936677998,8.428591625,8.51443899,8.33953949,8.529646348,8.523778629,8.472915288,8.753262239,8.424223433,8.363099247,8.024060725,8.241253585,8.484122442,8.62606286,8.597948024,8.841869174,8.555120579,9.043178445,9.013011643,8.595619049,8.584074091
ENSMUSG00000030822,Prr14,5.725022028,5.428128859,5.365396843,5.34109872,5.702309253,6.009459157,5.325636903,5.740615392,6.125509001,5.597552011,4.986913983,5.445855726,5.482056663,5.322903995,5.685039939,5.258536382,5.823749485,5.402343809,5.333761917,5.263045836,5.305241858,5.517293381,5.913223329,5.340274118
ENSMUSG00000047040,Prr15l,3.641524187,3.636347441,2.85932064,3.839032134,3.422889296,3.60235913,4.070235274,3.401980413,3.375195983,2.736369664,3.613356838,3.315456156,3.835463056,4.667479055,3.32830003,3.28369114,3.788984034,3.74326372,3.179649662,2.916624605,3.402231208,3.967515639,3.626775562,3.233475531
ENSMUSG00000073565,Prr16,6.697611713,6.95696165,7.087863413,6.629548381,6.929014278,6.754327516,7.003251311,6.841102092,6.371841506,7.049087374,7.151201987,7.132567531,6.413597318,6.680135291,7.230391401,7.085731775,7.144718773,6.899046952,6.424768493,6.606392933,7.3010362,7.776314817,7.139999822,6.941720349
ENSMUSG00000038500,Prr3,7.404894008,7.727267948,6.997950793,7.49771778,7.692747116,7.943463867,7.639764655,7.328619369,7.113423823,7.373004854,8.194363053,8.059419432,7.568616128,7.186522668,7.462173973,6.879554341,7.569736913,7.609720954,7.589652159,7.28573065,7.172252504,8.067959569,7.671621266,8.125586617
