ENSEMBL,Symbol,WT_CT8_dup1,WT_CT8_dup2,WT_CT12_dup1,WT_CT12_dup2,WT_CT16_dup1,WT_CT16_dup2,WT_CT20_dup1,WT_CT20_dup2,WT_CT24_dup1,WT_CT24_dup2,WT_CT28_dup1,WT_CT28_dup2,KO_CT8_dup1,KO_CT8_dup2,KO_CT12_dup1,KO_CT12_dup2,KO_CT16_dup1,KO_CT16_dup2,KO_CT20_dup1,KO_CT20_dup2,KO_CT24_dup1,KO_CT24_dup2,KO_CT28_dup1,KO_CT28_dup2
ENSG00000183049,CAMK1D,9.646144333,9.450258667,9.410314667,9.257891333,9.418639333,9.314294,9.619573333,9.210248667,9.436745333,9.388167333,9.255305,9.366424,9.952330667,9.819938667,9.797492667,9.548815667,9.807418333,9.928027333,10.121901,9.794744,9.624529,9.833337,9.901708,9.834698
ENSG00000008118,CAMK1G,4.419103,4.288755,4.04821,4.171713,4.545123,3.908523,4.163914,4.36816,3.978876,3.870984,4.419491,4.137536,4.522255,3.990802,4.406033,4.147288,4.222513,4.25049,4.135683,3.704265,4.287326,4.022246,3.93875,4.447225
ENSG00000070808,CAMK2A,5.873692,6.291027,6.207768,5.816559,5.624032,5.53791,5.977118,5.833928,5.991826,6.071691,6.338263,6.090197,6.135436,5.768616,5.869514,5.939614,6.278781,5.889388,6.154096,5.755191,5.896464,5.921402,6.052694,6.151358
ENSG00000058404,CAMK2B,4.195568,4.19744525,4.2617675,4.25896225,4.47464975,4.10682375,4.21764925,4.16026025,4.2080465,4.407154,4.159782,4.500631,4.38020675,4.19213925,4.5060305,4.2846135,4.08794775,4.37659625,4.314958,4.266976,4.3429015,4.4372165,4.21761325,4.5126595
ENSG00000145349,CAMK2D,7.734768833,7.67245,7.7395925,7.880207333,7.6822845,7.938919167,7.700510667,8.002929,7.831147667,7.967861833,7.848987833,8.0182005,7.537136833,7.716476833,7.628503167,7.746497333,7.468250167,7.781978,7.8316845,7.746645,7.869997333,7.853212167,7.967651167,7.800158333
ENSG00000148660,CAMK2G,9.930662333,10.00338033,9.887830667,9.949655667,9.831986,9.918706333,9.946296,9.847764667,10.264426,9.846769333,10.11931667,9.946480333,10.33480933,10.164792,10.21864033,10.23442467,10.17491867,10.13576033,10.06280267,10.06501667,9.938467333,10.08480067,10.15392,10.14458767
ENSG00000162545,CAMK2N1,5.897105,5.185956,5.640389,5.229638,5.213396,4.482778,6.081504,5.524706,6.776821,6.174535,5.949357,5.666237,6.756251,6.154155,6.771181,6.721543,6.525411,6.646028,5.653681,5.9957,6.093393,5.55632,5.347015,6.464519
ENSG00000163888,CAMK2N2,4.9764795,4.913387,5.2039405,5.023983,5.070787,4.577777,4.928321,4.9128645,5.1649425,4.7308275,5.0315815,4.96442,4.8747575,4.762013,4.7912265,4.9444345,4.5943265,4.653193,4.854212,4.925286,4.7492825,5.2143685,4.9259405,5.1330905
ENSG00000152495,CAMK4,8.2806055,8.02487925,8.01001875,7.73775825,7.96981625,8.1950025,8.4090555,8.18392025,8.66157475,8.2046925,8.89510975,8.2451595,7.65243375,7.42798725,7.5791015,7.59636675,7.80209275,7.70173475,8.2349255,7.66576175,8.26427475,7.699778,8.26750525,7.75227175
ENSG00000004660,CAMKK1,6.356851,6.335106,6.571794,6.744725,6.5320695,6.1801165,6.275533,6.3168245,6.6047665,6.314872,6.417091,6.6754235,7.1542045,6.7746545,7.096184,6.728769,6.553662,6.7489755,6.8356535,6.556115,6.5726115,6.3589085,6.5594995,6.7005145
ENSG00000110931,CAMKK2,8.52348,8.827272667,8.6123225,8.670491833,8.475273833,8.465471833,8.448193667,8.5312455,8.560154,8.47363,8.334226333,8.534443333,8.657764833,8.763182,8.541104333,8.517983333,8.444013667,8.608355,8.435000167,8.4409765,8.282264667,8.372118,8.433362333,8.652262333
ENSG00000164076,CAMKV,4.688493,4.700149,4.727775,4.929732,4.8621015,4.6650445,4.8771255,4.796908,4.702099,4.8785125,4.7137325,4.7604965,5.056207,4.953101,4.665929,4.7271665,5.1145025,4.977303,4.811366,4.7619905,4.9211695,4.8140345,4.7186565,4.971282
ENSG00000164615,CAMLG,10.282759,10.246735,10.317857,10.2895145,10.256257,10.5761795,10.31096,10.451161,10.3787915,10.2167465,10.627548,10.26944,10.052667,10.3033675,10.005147,10.425667,9.9990065,10.2509,9.9792165,10.2869675,10.1116525,10.291048,10.228735,10.3146865
ENSG00000164047,CAMP,8.397142,9.517642,8.087661,9.86044,8.759393,9.46915,8.575991,9.727729,8.487442,9.475568,8.19802,9.467375,9.909874,9.028197,10.099304,9.250832,10.00949,9.455053,9.85148,9.349034,9.922244,8.955192,9.946186,9.237207
ENSG00000130559,CAMSAP1,6.6866722,6.6555248,6.6985108,6.7380388,6.6719316,6.7769044,6.7679494,6.6736932,6.7970334,6.577451,6.7523698,6.6677654,6.5846576,6.8071214,6.5657254,6.67957,6.5524684,6.7737458,6.735594,6.7890598,6.6956138,6.7197068,6.7196714,6.7496136
ENSG00000171735,CAMTA1,8.1588502,8.065308,8.1257762,8.054816,8.438167,8.1692164,8.4723242,8.1101628,8.2842944,8.1932874,8.2789102,8.1695986,8.23419,8.0402898,8.1488688,7.8635292,8.5279402,8.2335516,8.279329,8.2640248,8.5499536,8.2785422,8.4115808,8.2235746
ENSG00000108509,CAMTA2,8.299085,8.239168,8.259971,8.290934,8.214472,8.175763,8.270738,8.237509,8.242293,8.186119,8.084541,8.267903,8.47846,8.844398,8.329444,8.513513,8.219348,8.52018,8.027524,8.431103,8.159806,8.410727,8.368873,8.413717
ENSG00000111530,CAND1,9.917425,9.677003667,9.962024,9.837006333,9.904476667,9.892331667,9.888965667,9.967861667,10.10954733,9.961236,10.01083467,9.853608333,9.522109,9.776636333,9.601909333,9.795582667,9.506276667,9.618505,9.718363667,9.802377667,9.748862,9.760226667,9.54597,9.670694667
ENSG00000144712,CAND2,8.792025,8.058184,8.942826,7.99444,9.001109,8.473626,9.159768,8.227084,9.147155,8.308163,9.120454,8.082936,8.051963,8.345944,7.863664,8.268227,8.324677,8.395642,8.21601,8.472881,8.425494,8.719585,8.194899,8.717812
ENSG00000171302,CANT1,9.888889,10.162149,9.900726,10.159162,10.041917,10.107019,9.960562,10.373476,10.004812,10.009944,9.485153,9.97891,10.5457,10.456647,10.365314,10.375411,10.417387,10.481124,10.572163,10.37612,10.272526,10.220762,10.38136,10.439528
ENSG00000127022,CANX,9.761569143,10.01360057,9.733711143,9.878615714,9.722159429,9.862676714,9.776485571,9.805982,9.687397714,10.06554571,9.707628286,9.929068857,9.964321429,9.989859857,10.01081586,9.840528286,10.17581229,9.934439286,10.18828286,9.861392857,10.05648443,9.883059857,10.00835471,9.918889
ENSG00000131236,CAP1,9.835044,9.762899667,9.750967,9.818221667,9.868985,9.806309333,9.776307333,9.740675667,9.663508,9.799487,9.726864667,9.834723,10.01658167,9.951008,9.893128333,9.878303667,9.757756667,9.961853333,9.891329667,9.897292333,9.774972,9.965632333,9.765140333,9.945385333
ENSG00000112186,CAP2,3.466154667,3.991594333,3.632208667,3.665350333,3.880907667,3.368992333,3.699456667,3.794338667,3.556214333,3.814126,3.743873,3.762918667,4.113992333,3.586902667,4.208961667,3.672891,4.584263667,3.719335667,3.738438667,3.753978333,3.862352333,3.684122333,3.752915,3.728964
ENSG00000042493,CAPG,10.804968,10.820666,11.032773,10.792053,11.179032,10.59976,10.748457,10.875567,11.251979,10.762238,10.81867,10.621676,10.876857,10.710226,11.036333,11.150789,10.981979,11.143884,10.708079,11.068707,11.150231,10.959726,10.99954,11.058715
ENSG00000014216,CAPN1,9.876128,10.108445,9.734288,10.045364,10.042398,9.82098,9.839445,9.951769,9.673938,10.064512,9.58771,9.961402,10.063977,10.152142,10.186501,10.051631,9.880318,10.191544,9.430636,9.9698,9.840578,10.044303,10.032228,10.084248
ENSG00000142330,CAPN10,4.789958,4.986364667,4.905312,4.747986667,4.856064,4.829499333,4.88565,4.934075333,5.123091,4.828067,5.144252333,5.068418,4.885776667,4.952439667,4.943948,4.912186,4.912938333,4.607046,4.576612333,4.490271333,4.728506333,4.830268,4.917048667,4.977855667
ENSG00000137225,CAPN11,3.607466,3.418143,4.170804,3.468182,3.606746,3.367177,3.768607,3.021522,3.557924,3.033711,4.247159,3.513229,3.393072,3.745773,3.075939,3.256853,3.293977,3.610917,2.928041,3.079925,3.519383,3.896151,3.649727,3.617147
ENSG00000182472,CAPN12,7.3841915,7.4467625,7.4953425,7.613982,7.3280455,7.614841,7.378002,7.4085035,8.142123,7.3010765,7.6505815,7.4383765,7.483733,8.208961,7.4979655,8.179377,7.490897,8.002218,7.277974,7.968395,7.814002,8.102093,7.491964,8.0290905
ENSG00000162949,CAPN13,5.041652,5.041318,4.918322,4.881063,5.521309,4.428752,5.000671,4.784538,5.28033,4.985606,5.099167,4.734963,5.304374,5.03251,5.250444,5.098962,5.308072,4.659511,5.087805,4.983518,5.319483,5.027358,5.14774,5.203945
ENSG00000214711,CAPN14,2.588861,2.862462,3.08697,3.070861,2.90786,2.95847,2.796971,2.864223,2.964995,2.577209,2.87513,2.969388,2.748183,2.967189,2.610839,2.981696,2.602698,3.170643,2.63785,2.57762,2.874409,2.829381,2.97469,2.95323
ENSG00000162909,CAPN2,12.435997,12.2875705,12.6052945,12.302752,12.465497,12.3458715,12.4512355,12.3334205,12.6470755,12.313115,12.606444,12.306392,12.257991,12.4175575,12.2772785,12.6377045,12.1849175,12.4261435,12.31355,12.437948,12.3016955,12.5753375,12.32382,12.4384415
ENSG00000092529,CAPN3,8.605252,9.121761,8.888511,9.079606,8.60282,9.086246,8.805704,9.03366,9.650431,8.904789,9.447338,9.200696,8.929019,8.900213,8.620446,9.130726,8.580876,8.945529,8.73493,8.772814,8.902342,8.899964,9.015581,8.84759
ENSG00000149260,CAPN5,7.240723,6.518761,6.8585975,6.5743985,6.9384665,6.0950415,6.7655685,6.360905,6.660208,6.4810005,6.5973245,6.316556,6.399923,7.4729085,6.233277,6.4492235,5.613504,6.512512,6.6226475,7.0991735,6.116097,6.7714715,6.586826,7.0057575
ENSG00000077274,CAPN6,3.30002,3.529182,3.35582,3.29409,3.30059,3.197729,3.399391,3.547813,2.949263,3.27592,3.209223,3.847017,3.456329,3.3483,3.521969,3.276094,3.540203,3.280829,3.326419,3.399391,3.618679,3.307254,3.597932,3.598307
ENSG00000131375,CAPN7,7.844373333,7.751587,7.683852333,7.789023,7.372341333,7.882121667,7.555552333,7.569100333,7.844919,7.655277333,7.901603667,7.720721333,7.467327333,7.649014667,7.444597,7.767469,7.511619,7.781223667,7.981274,7.579157667,7.714375333,7.590926667,7.780138333,7.366854333
ENSG00000203697,CAPN8,4.357482,4.230149667,4.474343667,4.394464333,4.401234333,4.298079333,4.512012,4.516611333,4.17053,4.323750333,4.190101,4.287237,4.687691667,4.229197667,4.282645,4.008562,4.197838333,4.182580667,4.719457333,4.162384333,4.538014,4.305277333,4.146098,4.404815667
ENSG00000135773,CAPN9,3.625618,3.47692,3.8552865,3.4140875,3.7398255,3.5160165,3.9120175,3.9921485,3.487495,3.65173,3.60861,4.017038,3.479097,3.650883,3.7196395,3.632704,3.653336,3.4492905,3.4838355,3.5519395,3.5282105,3.5855045,3.721636,3.4755155
ENSG00000126247,CAPNS1,12.416032,12.419882,12.486901,12.406625,12.525841,12.293499,12.351,12.343502,12.230644,12.338801,12.228645,12.349936,12.500096,12.60294,12.460054,12.56059,12.414381,12.60168,12.357993,12.56422,12.356048,12.602413,12.525875,12.541058
ENSG00000256812,CAPNS2,6.348238,6.375665,6.084482,6.552499,6.11281,6.366966,6.301333,5.852823,5.819505,6.480195,5.728219,6.37331,6.717797,6.109091,6.525563,6.276895,6.539523,6.321577,6.949834,6.353306,6.512757,5.928949,6.65931,6.381283
ENSG00000135387,CAPRIN1,7.761212889,7.765411,7.681735889,7.817964778,7.667551556,7.840659333,7.782760111,7.804968556,7.700911778,7.789996222,7.661090222,7.703715444,7.526823333,7.910641667,7.590514778,7.673434111,7.628242111,7.911732889,7.882614333,7.797988333,7.739886222,7.787857444,7.677915222,7.711062778
ENSG00000110888,CAPRIN2,10.051004,9.922891,10.401725,9.960969,10.121652,10.153262,10.233897,9.98144,10.723838,9.916176,10.756768,10.062271,9.929874,10.026616,9.69842,10.247454,9.708064,9.819625,9.767178,9.935243,10.022463,9.973784,9.886004,9.933785
ENSG00000105519,CAPS,8.551645,8.761625,8.971044,8.609541,8.462738,8.775538,8.819204,8.739161,9.481054,8.580908,9.366193,8.745268,8.911135,8.368052,8.482122,8.696726,8.402373,8.484362,8.411485,8.365572,8.799461,8.494899,8.829799,8.526563
ENSG00000180881,CAPS2,3.3164875,3.231565,3.312295,3.28231,3.328812,3.379834,3.3818075,3.2986225,3.178902,3.2825965,3.326548,3.354654,3.1322555,3.3313255,3.161043,3.2878595,3.206763,3.2256355,3.107216,3.44109,3.359544,3.208235,3.2848885,3.1610635
ENSG00000152611,CAPSL,3.302041,3.781976,4.060243,3.695395,3.981589,3.653012,4.3116,3.461623,3.659007,3.449329,4.538583,3.373252,3.439596,3.397611,3.422669,3.35682,3.924024,3.740821,3.32309,3.522368,3.555038,3.565207,3.304902,3.33256
ENSG00000116489,CAPZA1,9.269307,8.9784825,9.119927,9.1506735,9.135503,9.0262465,9.156553,9.144257,8.6531505,9.010362,8.909315,9.008148,9.068465,9.1511225,9.2983825,9.288365,9.309991,9.371839,9.24873,9.318433,9.2227625,9.3140255,9.244859,9.1131565
ENSG00000198898,CAPZA2,8.156123333,8.086607333,8.033534667,8.458373333,8.079825333,8.712643667,8.036021,8.128744333,7.830510667,8.071779667,8.117221333,8.241691333,7.771703667,8.099188333,7.998551,8.169322667,8.118078333,8.197873667,8.067517333,8.218874333,8.029233333,8.027397,7.964953,8.161802333
ENSG00000177938,CAPZA3,2.905609,3.043382,3.381023,2.796299,3.099671,2.855824,3.414949,3.178375,3.285073,3.110277,2.616101,3.002412,3.236338,3.045124,2.786444,3.07435,2.817716,2.857288,2.628139,3.180159,3.292156,2.943531,2.925796,3.083261
ENSG00000077549,CAPZB,10.7850405,10.9151225,10.79575,10.7298985,10.8207185,10.6562815,10.73322875,10.65612575,10.6754465,10.863635,10.7840675,10.7240535,10.9879,10.84469325,10.99423375,10.80944175,10.96797725,10.9145805,10.799699,10.869964,10.905529,10.8247805,10.976236,10.8662365
ENSG00000100065,CARD10,5.592965667,5.818499333,5.868989,5.532288,5.996817,5.672372,6.003839,5.796984333,5.753144,5.841887667,5.858515333,5.627356667,5.843486333,5.822094,5.874366333,5.903838667,5.564257667,5.882323333,5.837403667,5.681313333,5.849747667,5.879016333,5.699267,5.792495667
ENSG00000198286,CARD11,8.579546,8.581984,8.945604,8.498413,8.849833,8.533306,8.832723,8.56877,9.23215,8.562087,8.893877,8.577658,8.699152,8.859336,8.482818,8.575681,8.446039,8.624065,8.184185,8.648918,8.564537,8.591069,8.659645,8.445124
ENSG00000141527,CARD14,5.3990935,5.0537825,5.5608375,5.261021,5.613728,5.153817,5.403107,5.4505445,5.3450655,5.2753015,5.0738185,5.3847675,5.48722,5.431803,5.1445965,5.3392605,5.3688595,5.1669985,5.2596915,5.2333905,5.266539,5.1175005,5.2443905,5.3471205
ENSG00000204397,CARD16,7.2616415,6.6665915,6.717368,7.522505,6.3297345,7.544724,6.6101125,7.286955,7.235299,6.8273855,7.0669995,6.960478,6.463399,6.225879,7.1996645,6.895742,6.610841,6.390528,7.085283,6.3063855,6.9075375,5.9250755,6.6413495,6.152567
ENSG00000255221,CARD17,5.877857,6.064014,6.197194,6.589788,5.707693,6.97015,6.230008,6.813026,5.503094,5.939384,5.688915,6.370314,5.5744,5.238565,6.378487,5.696604,5.518236,5.629228,5.795934,5.580521,5.660764,5.549252,5.628155,5.212639
ENSG00000255501,CARD18,5.015594,4.738757,4.974941,4.755311,5.198242,4.627971,4.770339,4.630327,4.831656,4.903727,5.038314,4.811265,4.731794,4.693894,4.632552,4.912406,4.481166,5.010641,4.721119,4.660321,4.593883,5.018647,4.74942,4.790602
ENSG00000132357,CARD6,7.7614855,7.461319,7.5644865,7.634216,7.34533,7.9118685,7.7313325,7.557912,7.399849,7.6380085,6.996538,7.3395855,7.25378,7.7289,7.395788,7.8096995,7.3062635,7.8609385,7.9161765,7.8926825,7.5309255,7.899133,7.3266585,7.435895
ENSG00000105483,CARD8,11.35763633,11.04371667,11.34833433,11.24482,11.29467267,11.34969567,11.235123,11.19365033,11.255121,11.063047,11.38228967,11.187349,11.31341333,11.26803233,11.374485,11.38138333,11.365091,11.34838533,11.27082633,11.348478,11.274036,11.30319833,11.35595333,11.29110567
ENSG00000187796,CARD9,8.349424,8.287003,8.873351,8.386602,8.505289,8.524309,8.41717,8.344637,8.597933,8.002851,8.15223,8.199935,8.438935,8.846493,8.483747,8.995953,8.263177,8.775789,7.854196,8.511197,8.379207,8.431801,8.237302,8.433816
ENSG00000153048,CARHSP1,9.155750667,9.418794333,9.148021667,9.368643333,9.529860333,9.199278333,9.371237333,9.311743333,9.328356,9.257693667,9.181892,9.275063667,9.357916667,9.378449,9.422426333,9.298444667,9.472456,9.318331333,9.140857,9.320081333,9.572266333,9.200295333,9.448910333,9.272754
ENSG00000142453,CARM1,8.01797075,7.62315075,8.02896525,7.36304725,8.01140175,7.2106005,7.9390615,7.54530825,7.92022,7.5858905,7.8747285,7.4525075,7.64371725,7.92306825,7.61204375,7.639615,6.98074325,7.670876,7.5211575,7.964141,7.401129,7.77919525,7.7168905,7.92410675
ENSG00000134905,CARS2,6.548353667,6.957116333,6.775202,7.167159333,6.718718333,7.118269333,6.735850667,7.021175,7.007102,6.918108333,6.726133,7.048932667,6.897518333,6.667405333,7.070855333,6.853767333,7.040212333,6.889208667,6.786333,6.831512333,6.952820333,6.645436333,7.119851333,6.732553
ENSG00000164326,CARTPT,2.884736,3.062318,3.548664,3.153035,3.291662,3.175303,3.15703,3.28378,2.893182,2.978544,3.198837,3.147376,3.143534,3.247268,3.496608,3.091114,3.213208,3.115759,3.221652,3.057559,2.993936,3.04952,3.284512,3.32565
ENSG00000177640,CASC2,3.739542,4.167616,3.870338,3.561557,3.719348,3.344345,3.456412,4.062138,3.64047,3.766926,4.185247,3.913579,5.218012,3.63552,4.718412,3.70948,5.080845,3.977422,3.796379,3.955366,4.003605,4.160086,4.238992,3.98618
ENSG00000108349,CASC3,9.3086565,9.3965555,8.9188585,9.410581,9.3047755,9.128848,9.204716,9.413378,9.027886,9.2744835,8.6908215,9.3468855,9.682137,9.5763555,9.6160305,9.1961725,9.536372,9.4431105,9.5996695,9.4433365,9.4658855,9.1957745,9.414463,9.561333
ENSG00000127995,CASD1,6.2330065,6.227625,6.346985,6.2482945,6.3090035,6.189445,6.1983735,6.297472,6.0714895,6.283078,6.229018,6.3623005,6.068184,6.1118215,6.213247,6.13327,6.102755,6.069927,6.0359115,6.107907,6.362934,6.087132,6.120524,5.984562
ENSG00000147044,CASK,6.6345226,6.7271416,6.7766286,6.6047204,6.7846686,6.8656326,6.8118466,6.5388256,6.8401166,6.8357144,6.76368,6.730708,6.7299276,6.7125424,6.6733186,6.6265778,6.7594038,6.7162812,6.8722206,6.5645694,6.7941956,6.6151748,6.7651504,6.7801628
ENSG00000167971,CASKIN1,5.476878,5.116626,4.915481,5.119851,5.123821,5.241486,4.927136,4.213325,5.5503,4.010503,4.337475,3.895648,2.861198,5.289196,4.364288,4.983023,4.761213,4.785667,5.377997,5.446234,5.226994,5.03532,3.649727,4.600135
ENSG00000177303,CASKIN2,5.080615,4.756005,4.97763,4.980779,5.183988,4.80717,5.157819,5.189231,5.082173,5.026157,4.869093,5.040795,4.946505,4.712726,5.406397,5.333128,4.821612,5.033749,5.175218,4.757816,4.883662,5.032708,4.84969,5.425373
ENSG00000137752,CASP1,11.770692,11.448893,11.574725,11.861016,11.855507,11.711513,11.44018,11.376444,11.169721,11.416835,11.224842,11.213147,11.174386,11.113432,11.69196,11.250442,11.631573,11.353525,11.708286,11.39437,11.552414,11.203808,11.26469,11.201529
ENSG00000003400,CASP10,8.263538333,8.153055667,8.329564333,8.286908667,8.405982667,8.103037,8.017657,8.32629,8.249179,8.135237,8.289144,8.207638,8.094557667,8.139727667,8.033126,7.997517333,7.870631667,7.948224667,7.953863667,8.073185,8.100444667,8.069908667,7.98221,7.996654667
ENSG00000204403,CASP12,4.647697,5.034441,4.913883,4.744393,5.10687,4.742928,5.522113,4.654356,4.794875,4.871334,4.932083,5.37531,5.079193,4.872222,4.451452,5.02718,4.564272,4.803639,4.837065,4.669277,4.728321,4.430935,4.926847,4.753429
ENSG00000105141,CASP14,3.178299,3.366522,3.568297,3.315486,3.161316,3.31114,3.44855,3.521124,3.301507,3.126262,3.196705,3.402541,3.185296,3.184543,3.284915,3.4736,2.905572,3.252619,3.209246,3.217342,2.972037,3.556837,3.334049,3.489878
ENSG00000106144,CASP2,9.077389,8.873819,8.738138,8.907617667,8.928027333,8.802705,8.820079667,8.992105667,8.623282,8.948095667,8.594473333,8.918946,9.044501,9.000077,8.765366667,8.715071333,8.893457,8.971999,9.158667333,9.034563667,8.967256,9.228856667,8.972384667,9.094945333
ENSG00000164305,CASP3,9.466719,9.062717,9.287746,9.390563,9.194117,9.620852,9.253303,9.091107,9.125287,9.082688,9.325934,9.13379,8.821214,9.242821,9.030682,9.224739,8.957438,9.407824,9.119982,9.306061,9.190676,9.17814,9.177522,8.994917
ENSG00000196954,CASP4,12.664781,12.611813,12.557936,12.723905,12.697171,12.844225,12.642306,12.71263,12.712242,12.587945,12.663272,12.588955,12.647311,12.310878,12.763643,12.692311,12.747483,12.635498,12.744105,12.623707,12.603471,12.468507,12.599724,12.579534
ENSG00000137757,CASP5,8.22334,7.8290725,7.811891,8.178617,7.99299,8.3766975,8.1345605,8.2857585,8.012796,7.6001125,7.535209,7.4210975,7.9134935,7.901562,8.221177,7.8793005,8.1572935,7.990088,8.3504615,7.874779,8.094249,7.563658,7.8465495,7.4838365
ENSG00000138794,CASP6,9.122252,8.6638005,9.1106665,8.8486795,9.1159605,8.8303175,9.0806415,9.348528,9.442136,8.828958,9.3843565,8.7324305,8.802167,8.6626635,8.714431,9.005269,8.595496,8.663521,8.5658955,8.5392415,8.9582835,8.7785045,8.9467665,8.704828
ENSG00000165806,CASP7,9.7630755,9.5990005,9.808812,9.820525,9.734929,9.702687,9.8138715,9.756434,9.582882,9.8301885,9.723573,9.643295,8.9625965,9.7296635,9.32858,9.7921735,9.16797,9.654323,9.51778,9.850636,9.3479585,9.763854,9.2294645,9.644272
ENSG00000064012,CASP8,8.9993245,9.146171,8.902037,9.0315665,8.88526,8.9395355,8.8327395,8.721458,8.9530135,9.1985655,8.974835,9.066084,9.0564315,9.1368335,9.161793,9.1041875,9.086221,9.0609815,9.3859835,9.021601,9.313592,8.999583,8.977923,9.230284
ENSG00000118412,CASP8AP2,8.7432195,8.5816885,8.887046,8.503956,8.5047935,8.6898615,8.769213,8.637078,8.8451645,8.7823375,8.865366,8.864038,8.2895665,8.515585,8.336949,8.6264225,8.6957415,8.6115825,8.836929,8.5185955,8.7528145,8.730553,8.635171,8.4082075
ENSG00000132906,CASP9,8.286220333,8.105366,8.171303333,8.238331667,8.428705667,7.974243667,8.288778333,8.119706333,8.343595333,8.065530333,8.045330667,8.124347667,8.280981667,8.611563333,8.2514,8.290749,8.217858667,8.46943,8.314354,8.304149667,8.255211667,8.272428333,8.374961,8.298580333
