ENSEMBL,Symbol,H_CT8,H_CT12,H_CT16,H_CT20,H_CT24,H_CT28,L_CT8,L_CT12,L_CT16,L_CT20,L_CT24,L_CT28
ENSG00000104221,BRF2,8.698702,8.768337,8.963528,8.867336,8.680184,8.567048,8.599896,8.69804,8.480359,8.564541,8.883214,8.691897
ENSG00000164713,BRI3,6.881559667,6.996875,7.349234667,7.040105333,6.965869333,6.869194333,7.242107333,7.128301333,7.075464667,6.763602333,7.097686,7.198545333
ENSG00000184992,BRI3BP,7.81683,7.715799,7.675381,8.012698,7.773369,7.64981,7.312787,7.536648,7.118985,7.163932,7.371084,7.406724
ENSG00000136492,BRIP1,3.696756667,3.487150333,3.217701667,3.412775,3.815373667,3.650932,3.401970667,3.363537667,3.732079667,3.102462,3.479861667,3.521539333
ENSG00000113460,BRIX1,6.1621615,6.252876,6.019462,6.2096785,6.0900185,6.0248565,5.858996,5.945969,5.989624,6.0250195,6.1379495,6.2296495
ENSG00000174744,BRMS1,9.221281,9.349671,9.360718,9.366717,9.448876,9.407885,9.529882,9.486891,9.367325,8.777184,9.428521,9.387288
ENSG00000100916,BRMS1L,6.374026,6.002776,5.9762885,6.1112845,6.116639,6.364092,5.711561,6.2168095,5.953603,6.0857945,6.054815,6.0810105
ENSG00000156983,BRPF1,9.020591,9.302172,9.211962,9.29056,9.407313,9.355264,9.351357,9.252769,9.139659,9.083176,9.16621,9.472438
ENSG00000096070,BRPF3,8.96495,8.888791,9.003783,8.869223,8.964195,8.757233,9.315977,9.447093,9.135095,9.252975,9.25598,9.271893
ENSG00000102239,BRS3,4.019495,3.884482,4.056484,3.98248,4.230415,4.027764,4.138913,4.21469,4.051368,3.858782,3.822882,4.081041
ENSG00000160469,BRSK1,5.790721,5.999915,6.071636,6.145383,5.828056,5.92173,5.644017,5.705844,5.798567,5.68816,5.344518,5.701506
ENSG00000174672,BRSK2,5.217124333,5.204071,5.183539,5.341548,5.310724667,5.299852667,5.708758667,5.450180667,5.143663,5.249306333,5.371102333,5.287482
ENSG00000185658,BRWD1,8.396725,8.353152111,8.130851111,8.423654889,8.483093556,8.503528333,8.027191222,8.103830222,8.165610889,8.375468778,8.287933,8.324084889
ENSG00000165288,BRWD3,8.185096,8.0035295,7.9833295,8.128575,8.0056545,7.7134835,8.201464,8.364888,8.180666,8.3009275,8.0391565,8.0200725
ENSG00000168000,BSCL2,8.851121,8.86485,9.091554,9.057017,9.139449,8.963205,8.994111,8.971034,8.976954,8.689191,9.207261,9.166501
ENSG00000160058,BSDC1,6.341188,6.223425,6.228073,6.41976,6.406223,6.536529,6.370118,6.613229,6.516872,6.486963,6.817576,6.538569
ENSG00000172270,BSG,11.891343,11.648813,11.89630767,11.718922,11.539598,11.463118,11.706511,11.56812733,11.42654133,11.44115,11.49471167,11.59148067
ENSG00000164061,BSN,3.392269,3.341351,3.352764,3.231047,3.678355,3.383682,3.321624,3.155826,3.302207,3.725548,3.138085,3.471208
ENSG00000162399,BSND,4.601576,4.757682,5.056051,4.645795,4.285095,4.671597,4.57851,4.558575,4.463313,4.314575,4.450958,4.414541
ENSG00000119411,BSPRY,5.4436775,5.554534,5.637447,5.6980085,5.7010025,5.4672755,5.275937,5.4262935,5.498754,5.71941,5.7905765,5.4067185
ENSG00000109743,BST1,7.6966525,7.569661,7.635899,7.655749,7.513215,7.431355,7.724238,7.72069,7.9358655,8.0369695,8.138666,7.972229
ENSG00000130303,BST2,10.532538,10.680314,10.766352,10.672901,9.958485,10.324245,10.638718,10.772172,10.636366,10.359625,10.614478,10.551359
ENSG00000188909,BSX,5.62808,5.610109,6.036582,5.751146,5.550974,5.574278,5.945396,5.798025,5.72671,5.641523,5.771078,5.628155
ENSG00000095564,BTAF1,9.6975335,9.81052775,9.4798715,9.5592725,10.1643455,10.20701975,9.44948425,9.4228015,9.3199325,9.48567675,9.4909445,9.5628105
ENSG00000064726,BTBD1,9.49122,9.371475,9.64431,9.482433,8.806209,9.192107,9.594524,9.739665,10.125303,9.878265,10.204515,9.739832
ENSG00000148925,BTBD10,10.0266945,9.78724,10.0063045,9.926058,9.646605,9.7204825,10.1518395,10.3735995,10.25921,10.248107,10.0293095,10.0673095
ENSG00000151136,BTBD11,8.954788,8.829809,9.11294,9.179575,9.45516,9.067871,9.05789,8.986971,9.160008,9.245377,9.250322,9.191651
ENSG00000138152,BTBD16,4.146838,4.303441,4.473893,4.654939,4.329771,4.696224,4.724279,4.203772,4.619959,3.854686,4.438678,4.356503
ENSG00000204347,BTBD17,5.879672,5.781458,5.8926605,5.7544355,5.845825,5.5000885,5.945258,5.877083,5.6254365,5.678685,5.8468795,5.6165575
ENSG00000222009,BTBD19,4.953329,5.41209,5.142729,4.732839,5.119735,4.992705,4.922165,4.959202,5.00247,5.424866,5.383292,5.184445
ENSG00000133243,BTBD2,8.249541,8.284789,8.36856,8.251693,8.44476,8.457963,8.287916,8.261142,7.921739,7.817962,8.315299,8.169825
ENSG00000132640,BTBD3,7.746493,7.64715,7.674818,7.532261,7.678909,7.305423,7.153447,7.520513,7.514083,7.716022,7.393087,7.31143
ENSG00000184887,BTBD6,10.090425,10.318692,10.124941,10.327404,10.558616,10.547568,9.782909,9.675924,9.713953,9.737844,9.958974,9.819709
ENSG00000011114,BTBD7,8.6467614,8.3941588,8.41333,8.53834,8.3805778,8.4172754,8.6357752,8.7135044,8.8280388,8.9979598,8.7189602,8.8450542
ENSG00000189195,BTBD8,3.486856,3.267552,3.280844,3.490545,3.61526,3.790293,2.880784,3.026172,3.494782,3.461104,3.088431,3.125941
ENSG00000183826,BTBD9,6.590395,6.6309135,6.78731775,6.5741035,6.87671675,6.818545,6.7522565,6.51910975,6.68302675,6.740632,6.82107575,6.58363575
ENSG00000174808,BTC,2.95869,3.004135,3.080458,3.091156,3.121653,3.0103595,3.3808075,3.3721765,3.6674345,3.0895405,3.1286445,3.1668895
ENSG00000169814,BTD,8.058141,8.0149865,7.995485,8.191131,8.208295,8.0044595,8.3245965,8.267313,8.2753125,8.4332175,8.3610815,8.3233035
ENSG00000145741,BTF3,11.9332285,11.873955,12.0439445,11.9956375,11.917844,11.8564365,11.998071,12.1207245,12.1012655,12.227448,12.2753025,12.1724205
ENSG00000134717,BTF3L4,6.975517667,6.92428,7.027998,7.101346,6.843008,6.891749333,7.006105,6.80057,7.058296667,7.053717333,7.201408667,6.937592667
ENSG00000133639,BTG1,12.68286,12.479769,12.256622,12.617685,12.715105,12.863087,12.519423,12.376901,12.333257,12.530581,12.2691,12.389361
ENSG00000159388,BTG2,11.916878,11.916009,11.966427,11.916007,11.937808,11.970062,11.754844,11.832934,12.044846,11.960294,11.972101,11.902375
ENSG00000154640,BTG3,7.139239,7.18286,7.25097,7.2755075,7.3566545,7.412196,6.9621015,6.952347,7.154895,7.0031495,7.23786,7.235308
ENSG00000137707,BTG4,3.141312,3.125291,3.265023,3.158637,2.955033,2.790169,3.468124,3.06611,3.390514,3.041324,3.106681,3.158366
ENSG00000010671,BTK,9.5131885,9.5258935,9.5503105,9.5604655,9.3800875,9.399289,9.4771395,9.545103,9.266875,9.4647205,9.191127,9.3876095
ENSG00000186265,BTLA,7.8358815,7.8495705,7.8009605,7.858355,7.852369,8.0350035,7.6097715,7.561211,7.6096395,8.231685,8.2119405,7.6732575
ENSG00000124557,BTN1A1,5.733475,5.614268,5.219059,5.859057,5.965699,5.804942,5.413904,5.33605,5.264693,5.773367,5.039829,5.570517
ENSG00000112763,BTN2A1,10.708468,10.68232,10.618523,10.745097,10.479195,10.656511,10.857095,10.923142,10.849066,10.689447,10.628399,10.723317
ENSG00000124508,BTN2A2,6.762357333,6.75627,6.761324333,6.779380333,6.949489,6.828258667,6.711919667,6.75187,6.685083667,6.749891667,6.914012667,6.732274333
ENSG00000026950,BTN3A1,9.8806735,9.978365,9.751801,9.844005,10.1848505,10.04406,9.860338,9.7609355,9.8342535,9.832523,9.8155985,9.8172885
ENSG00000186470,BTN3A2,11.198085,11.351227,11.220233,11.228396,11.617333,11.490847,11.180192,11.265137,11.243809,11.202491,11.133967,11.178654
ENSG00000111801,BTN3A3,11.244952,11.308508,11.26819,11.216099,11.358827,11.447475,11.226883,11.340925,11.221315,11.108237,11.362475,11.273065
ENSG00000204290,BTNL2,4.23789,4.209221,4.225726,4.632554,4.332874,4.205724,4.339028,4.237219,4.202898,4.464774,4.604247,4.149353
ENSG00000168903,BTNL3,3.5446945,3.8071445,3.1485125,3.411576,3.5449015,4.4446175,8.722907,8.845834,9.222188,8.8519615,8.0800325,8.246105
ENSG00000113303,BTNL8,9.936949,9.811461,9.941349,9.965389,9.80938,9.335223,9.463115,9.850513,9.669759,9.64145,9.294434,9.3011
ENSG00000165810,BTNL9,6.4079705,6.1609965,5.9284305,6.1831955,6.9851615,7.3161445,5.3868575,5.110981,5.2851515,5.362154,5.4653965,5.6448255
ENSG00000166167,BTRC,6.54915875,6.482775,6.4439975,6.354808,6.46794075,6.405,6.27928475,5.90593825,6.17296225,6.4349095,6.4295185,6.40041125
ENSG00000169679,BUB1,5.568516,4.79299,4.7729525,4.369438,4.9457025,4.9751425,4.539994,4.604117,4.765842,4.3620315,4.4230135,4.9798765
ENSG00000156970,BUB1B,4.926085,5.61428,5.005761,5.085683,4.541696,4.724191,4.42482,4.327495,5.158663,5.45329,4.735512,4.423555
ENSG00000154473,BUB3,9.780674667,9.8130565,9.840026167,9.852383167,9.773344333,9.8751155,9.582387333,9.612398,9.575829833,9.648885333,9.88215,9.6095145
ENSG00000137656,BUD13,8.484407,8.2616975,8.6240925,8.608369,8.0580045,8.4056175,8.6941545,8.682571,8.5735995,8.768163,8.6918455,8.6535605
ENSG00000106245,BUD31,11.424805,11.347942,11.54834,11.459966,11.262944,11.364667,11.286105,11.271705,11.300924,11.219411,11.3436,11.279041
ENSG00000112276,BVES,3.086078,3.0634535,3.0643135,3.2839185,3.071555,2.9985295,2.939889,3.0320295,3.0896765,2.9333385,2.981895,3.063513
ENSG00000112578,BYSL,7.114064,7.411672,7.13093,7.471984,7.2572,7.252575,6.971674,7.280903,7.251439,7.077233,7.539169,7.122437
ENSG00000082153,BZW1,7.370883,6.797047,6.8021625,6.785799,6.6444815,6.8526915,6.1848605,6.844397,6.611154,6.9353475,6.5356,7.115859
ENSG00000136261,BZW2,9.045915,8.830867333,9.109257,9.114387667,8.793476333,9.081267333,8.852379333,8.665902,8.910239667,8.947909,9.079926,9.107141667
ENSG00000214688,C10orf105,8.841957,8.759944,8.696309,8.479285,8.806731,8.337298,8.807256,8.58535,8.064649,8.327331,8.37909,8.635214
ENSG00000183559,C10orf120,2.849304,3.273877,3.25815,3.261333,3.035323,3.275973,3.16513,3.402712,2.736361,2.930502,2.718777,3.043499
ENSG00000232624,C10orf126,2.954616,2.615924,2.861157,2.85472,2.723673,2.98862,4.36759,3.737684,5.295148,3.249256,2.967843,3.115968
ENSG00000178645,C10orf53,3.84793,4.0337095,4.2341295,4.00928,3.8241795,3.943113,3.928133,4.0611235,3.788947,3.772467,3.937614,4.0912715
ENSG00000222047,C10orf55,3.377926,3.397303,3.243928,3.919567,3.748611,3.662658,3.617556,3.950765,3.917146,3.641568,3.935028,3.330762
ENSG00000203942,C10orf62,4.470382,4.665809,4.818156,4.878433,4.796201,4.452343,4.684951,4.621741,4.375337,4.541443,4.680494,4.309413
ENSG00000179133,C10orf67,5.3338425,5.1990345,5.1352105,5.238821,5.1662105,5.273079,5.5114165,5.285224,5.2191515,5.337949,5.3567185,5.343736
ENSG00000177354,C10orf71,3.47961,3.622797,3.753712,3.737653,3.639946,3.332167,3.903432,3.620365,3.67172,3.452053,3.655536,3.550642
ENSG00000165863,C10orf82,5.114677,5.29777,5.2456735,5.3266965,5.2764975,5.3744905,4.8536775,5.0670925,5.089683,4.9856435,5.2686405,4.973255
ENSG00000119965,C10orf88,9.427364,9.723319,9.214363,9.434069,9.82828,10.02121,8.632566,8.811251,8.880058,8.738061,9.206305,9.088918
ENSG00000154493,C10orf90,3.6641605,3.6218605,3.6045455,3.540733,3.734884,3.725537,3.819449,3.6892345,4.156437,3.6196555,3.8458825,3.6622625
ENSG00000120055,C10orf95,5.706183,5.715943,5.930105,6.043562,5.570393,6.034172,6.006962,5.676164,5.378585,5.556484,6.005996,5.773088
ENSG00000188373,C10orf99,5.183166,5.40196,5.386504,5.54556,4.999737,5.096474,5.195943,5.082482,4.930335,5.271529,5.119976,4.818071
ENSG00000137720,C11orf1,8.374819,8.459356,8.392509,8.500792,8.714999,8.829761,7.970893,8.282209,8.000457,8.306876,8.884956,8.352714
ENSG00000176029,C11orf16,5.274478,5.354813,5.391813,5.24705,5.395261,4.961648,4.869142,5.265833,4.942011,4.983347,5.122219,5.235024
ENSG00000110665,C11orf21,9.4136145,9.515622,9.386281,9.3126955,9.7489935,9.623335,9.393904,9.1494385,9.2281155,9.0461275,9.344998,9.3176275
ENSG00000171067,C11orf24,7.557105,7.466821,7.4280385,7.4521265,7.7739985,7.5830535,6.985451,7.072615,6.781964,7.0244315,7.4229925,7.0657665
ENSG00000171987,C11orf40,3.335275,3.496898,3.947285,3.677383,3.406534,3.404441,3.897284,3.850288,4.080722,3.477504,3.313756,3.581673
ENSG00000180878,C11orf42,4.297467,4.551393,4.569868,4.506602,4.399657,4.131259,3.973275,4.195957,4.294073,4.2259,4.332395,4.306425
ENSG00000149300,C11orf52,4.693063,4.892756,5.14167,4.887961,4.660381,4.868562,5.345234,5.020547,4.599908,5.044191,4.969937,4.512628
ENSG00000150750,C11orf53,7.421872,7.635378,7.683023,7.477731,7.588814,7.436535,7.753088,7.512554,7.506297,7.50788,7.469776,7.234553
ENSG00000182919,C11orf54,8.59467525,8.5616005,8.3608985,8.488503,8.36711475,8.63886725,8.75897075,8.924421,8.76932475,8.84164225,8.75653925,8.87312325
ENSG00000110696,C11orf58,8.487826,8.382345333,8.13584,8.205672667,8.460632,8.772973667,7.822185333,7.981598667,7.781672667,7.943592,8.132695667,8.282338333
ENSG00000166323,C11orf65,3.62608,3.405329,3.800928,3.508466,3.808286,3.522363,3.528109,4.047908,4.481149,3.585145,3.194251,3.997677
ENSG00000175573,C11orf68,9.226457,9.163195,9.3389,9.322332,9.341761,9.277663,9.412351,9.310599,9.161499,8.759373,9.290819,9.317511
ENSG00000180425,C11orf71,7.7242355,7.773628,7.729762,7.733562,7.8211575,7.764323,7.702702,7.573423,7.4200135,7.372985,7.930984,7.8924995
ENSG00000173715,C11orf80,7.447016,7.5553395,7.515024,7.7710395,8.0480515,7.924838,6.960119,7.003726,6.926296,7.0398895,7.4382655,7.505525
ENSG00000173237,C11orf86,4.848143,4.691617,5.084432,4.648869,5.056624,4.708321,5.090013,4.802089,4.613367,4.977369,5.122231,4.60828
ENSG00000185742,C11orf87,4.833532,5.102266,5.3106,5.122675,4.572653,4.819966,4.880421,4.965796,4.797779,4.948088,4.867967,4.816883
ENSG00000205177,C11orf91,5.289027,5.445573,5.545672,4.947679,5.036887,5.179344,5.546451,5.166215,4.909076,5.269224,5.493705,5.064244
ENSG00000234776,C11orf94,4.968675,5.162437,5.040504,5.190758,5.14598,4.959064,4.926105,4.869365,4.539162,4.851071,4.894628,4.774128
ENSG00000133641,C12orf29,7.899629,8.0210065,7.953165,8.1145275,8.148599,8.668541,7.4436355,7.577338,7.4894515,7.567483,8.0444105,7.6614185
ENSG00000047621,C12orf4,8.150546,8.305461667,8.166138,8.282612667,8.682667667,8.576620333,7.870277667,7.958559333,8.199320333,8.034958667,8.136328667,8.075261
ENSG00000180116,C12orf40,2.4233275,2.4335175,2.2582755,2.2582065,2.4107755,2.4975105,2.6426225,2.544806,3.031549,2.427454,2.2798075,2.526097
ENSG00000179088,C12orf42,6.361080333,6.062637333,5.990790667,6.226856,6.754547333,6.700014,5.310197333,5.215487333,5.159810333,5.551403333,5.504111333,5.725316
ENSG00000157895,C12orf43,8.730685,8.883366,8.871168,8.859572,9.214582,8.923443,8.475733,8.56803,8.748741,8.751439,8.828136,8.622343
ENSG00000165805,C12orf50,2.755183,3.011281,2.957303,3.085348,3.084057,2.925331,2.945346,2.790285,2.823972,2.89519,2.909753,2.447069
ENSG00000177627,C12orf54,5.118295,5.435389,5.247449,5.22637,5.343143,5.361522,4.640429,5.09014,5.075907,5.200593,5.226994,5.248499
ENSG00000185306,C12orf56,3.425655,3.64949,2.901354,3.157209,3.424174,3.560192,3.499892,3.035297,3.404035,3.329464,3.524438,3.199724
ENSG00000111678,C12orf57,10.470485,10.50756,10.749747,10.830651,10.545608,10.931962,9.453495,9.535438,9.710066,9.345061,10.256974,10.030603
ENSG00000182993,C12orf60,5.356217,4.446806,4.752886,4.46078,4.918894,4.942338,4.069024,4.179213,5.067278,4.635047,4.934911,4.297935
ENSG00000214700,C12orf71,4.501396,4.605878,4.670405,4.367239,4.308846,4.567733,4.269539,4.231245,4.526122,4.125238,4.707357,4.174553
ENSG00000204954,C12orf73,6.897377667,6.87102,6.622868333,6.937037,7.247074,7.419298,6.665265,6.132693667,6.381425333,6.495123,6.82113,6.916873
ENSG00000235162,C12orf75,8.843153,8.7735725,8.909227,8.7370885,8.6167305,8.817219,8.0575135,8.4206195,8.240403,8.2169255,8.3788005,8.3475165
ENSG00000174456,C12orf76,8.2193335,8.1123435,8.1170035,8.1716405,7.941142,8.323475,8.185247,8.1707085,8.014877,8.273205,8.312529,8.2294675
ENSG00000179933,C14orf119,7.477469,7.4157395,7.3098435,7.438373,7.410276,7.3904675,7.389754,7.358217,7.6097215,7.2185845,7.4500845,7.2521345
ENSG00000227051,C14orf132,4.622966333,4.606806667,4.843423333,4.717299333,4.954625,4.741673,5.24751,5.014629333,4.888939667,5.440617,5.543989667,5.376566667
ENSG00000197734,C14orf178,4.409287,4.660718,4.492334,4.520691,4.347357,4.401794,4.532667,4.201411,4.342611,4.490787,4.20303,4.498152
ENSG00000184601,C14orf180,6.145997,6.017215,6.631197,6.515602,6.16357,6.032637,6.332455,6.449529,6.194849,5.990537,6.250036,5.980276
ENSG00000179476,C14orf28,8.372255,8.891955,8.211438,8.544202,8.925025,9.122068,8.472129,8.045864,8.133845,8.318681,8.535448,8.586611
ENSG00000179008,C14orf39,2.131965,2.247801,2.310729,2.459561,2.507518,2.594371,3.836307,3.803261,3.946425,2.304572,2.593098,2.751445
ENSG00000100802,C14orf93,8.4040535,8.3421695,8.189039,8.3130115,8.562858,8.478807,8.543045,8.3000895,8.136334,8.253058,8.398621,8.5947065
ENSG00000183643,C15orf32,3.999917,4.203116,4.445995,4.503445,4.406077,4.334156,5.331792,4.81589,5.906939,4.236136,4.429239,4.79146
ENSG00000167173,C15orf39,11.639897,11.476693,11.687193,11.624929,11.377376,11.076338,12.04528,11.969109,11.942567,11.744125,11.773063,11.975946
ENSG00000169609,C15orf40,7.898223,7.6470855,7.830441,7.82006,7.8609375,8.171044,7.416004,7.284987,7.3648375,7.443899,7.7454145,7.7582485
ENSG00000166920,C15orf48,6.412301,5.9173125,6.36572,6.091933,5.931385,6.501403,5.987258,6.078031,6.525632,5.851683,5.6093895,5.733482
ENSG00000189227,C15orf61,7.569101,7.619172,7.450487,7.539509,7.846238,7.6093,7.293008,6.840099,7.207017,6.733417,7.491162,7.416285
ENSG00000188277,C15orf62,4.004827,4.034718,4.137942,4.100869,4.313209,3.898536,4.266645,4.106974,4.016471,4.143794,4.251989,3.994074
ENSG00000166455,C16orf46,5.223628,5.137998,5.0772625,5.0367645,4.985577,4.938841,5.226379,5.168315,5.238284,5.051829,5.075695,4.827955
ENSG00000185905,C16orf54,13.1365765,13.1119295,12.908867,12.9290815,12.807232,12.8995035,13.0829805,13.13515,13.112522,13.084853,12.9516965,13.0704045
ENSG00000182831,C16orf72,9.590243,9.225926,9.615775333,9.550895667,9.197941,9.101254333,9.504201333,9.837052333,9.982228,9.976924,9.571709333,9.496547333
ENSG00000154102,C16orf74,7.297229,7.3085595,7.4487715,7.5413125,7.4381815,7.5698415,7.3813075,7.332083,7.2579025,7.1922335,7.631473,7.565094
ENSG00000166152,C16orf78,4.982345,5.186056,5.446546,5.35458,4.960305,4.950476,5.128742,5.127139,4.613375,5.05931,4.961939,4.727943
ENSG00000234186,C16orf82,5.451699,5.700381,5.553767,5.719657,5.500752,5.626925,5.872621,5.786752,5.905384,5.602386,5.508502,5.43855
ENSG00000159761,C16orf86,6.0948795,6.110599,6.2600575,6.218303,6.0574705,6.3471005,6.2543085,5.615519,5.5810165,6.0369665,6.1156815,5.5624675
ENSG00000155330,C16orf87,7.713914,7.841314,7.302623,7.539458,7.673741,7.847114,7.076202,7.04394,7.375229,7.305513,7.206625,7.135727
ENSG00000153446,C16orf89,4.718914,4.5897105,4.75722,4.644916,4.647233,4.653041,4.8429535,4.871236,5.0984295,4.925335,4.9075575,4.5956985
ENSG00000215131,C16orf90,5.807618,5.649927,6.224473,5.784566,6.000851,5.908652,5.120707,5.958966,5.149896,5.842343,5.843615,5.555583
ENSG00000174109,C16orf91,8.255717333,8.506468,8.335702333,8.427160667,8.462963,8.638062333,8.049140333,8.180998,7.969434667,8.099249667,8.594954333,8.318426
ENSG00000167194,C16orf92,5.772815,5.867281,5.941628,5.983449,5.710321,5.808735,6.168931,5.787493,6.353723,5.968094,6.070468,5.536612
ENSG00000256806,C17orf100,6.494713,6.294431,6.179164,6.324996,6.835189,7.074414,5.92408,5.635302,6.051181,5.886104,6.292684,6.649896
ENSG00000205710,C17orf107,3.261327,2.9715365,3.841046,3.4192145,3.5225,3.446405,3.068897,3.6231225,3.0105635,3.172147,3.769338,3.432869
ENSG00000270806,C17orf50,5.523496,5.435586,5.637888,5.513468,5.566087,5.608785,5.137739,5.118415,5.190677,5.39612,5.57826,5.452232
ENSG00000186665,C17orf58,8.00606,8.091501,8.260827,7.968147,8.017852,8.245541,8.109171,8.062904,8.03083,7.942313,8.169209,7.835893
ENSG00000141371,C17orf64,4.416184,4.709209,4.668389,4.543211,4.237996,4.325538,4.355627,4.43,4.380112,4.795896,4.650301,4.499491
ENSG00000214226,C17orf67,5.8854055,5.8308205,5.9747685,6.244093,6.316707,6.232435,6.0618675,5.9629265,5.8745185,6.123112,6.1553565,5.9454275
ENSG00000108666,C17orf75,7.778995,7.9096495,7.685247,7.8517705,8.079885,8.1944165,6.673827,6.974786,7.076137,6.8792275,7.3021,7.5325105
ENSG00000278505,C17orf78,3.639362,3.620571,3.936721,3.712895,3.590349,3.381617,3.565026,3.954644,4.318799,3.194295,3.488068,3.231366
ENSG00000141219,C17orf80,6.917841667,7.142146667,7.100921333,6.990623667,7.014593333,7.254210667,6.855577333,6.695385,6.551058,6.737697,6.965671,6.805197
ENSG00000187624,C17orf97,7.0914075,6.9337475,6.995078,7.1273815,7.407849,7.078416,7.9189155,7.9266735,7.4899075,7.8024175,8.0929045,8.2999055
ENSG00000275489,C17orf98,5.086109,5.507926,5.525355,5.389044,4.819668,5.134948,5.471528,5.433648,4.969504,5.318039,5.255775,5.125771
ENSG00000187997,C17orf99,5.987024,5.976801,5.868842,5.991568,6.083449,5.854763,5.617482,5.900762,5.849743,5.790863,5.981104,5.763212
ENSG00000279020,C18orf15,5.507349,4.987934,4.600092,4.718035,4.768313,5.004583,4.338042,4.435275,4.528248,5.136964,4.830636,4.953153
ENSG00000141428,C18orf21,9.537817,9.459097,9.616831,9.4872485,9.7800485,9.8140245,9.4166685,9.508187,9.4672105,9.443582,9.5856575,9.455465
